TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate,FraudLabel
SUP-00000204,AC00346,457.82,2023-01-10T06:46:14,DEBIT,Sylhet,BRANCH,44,Teacher,1,110050.64,,0
SUP-00000205,AC00358,344.0,2023-01-10T07:09:04,TRANSFER,Rajshahi,ONLINE,57,Engineer,1,115623.87,2023-01-03T13:07:36,0
SUP-00000206,AC00523,219.2,2023-01-10T08:54:41,DEBIT,Dhaka,POS,26,Banker,1,39035.8,,0
SUP-00000207,AC00309,415.13,2023-01-10T11:29:52,CASH_WITHDRAWAL,Rajshahi,ONLINE,78,Retired,1,67431.21,,0
SUP-00000208,AC00027,511.06,2023-01-10T12:10:27,CREDIT,Rangpur,MOBILE,57,Engineer,2,178013.2,,0
SUP-00000209,AC00441,369.44,2023-01-10T12:40:42,TRANSFER,Khulna,ATM,32,Business Owner,2,10873.58,,0
SUP-00000210,AC00276,297.68,2023-01-10T13:27:32,CREDIT,Mymensingh,ONLINE,31,Government Employee,1,179130.26,2023-01-02T11:13:10,0
SUP-00000211,AC00290,115.5,2023-01-10T16:32:53,TRANSFER,Rajshahi,MOBILE,63,Engineer,1,176958.47,,0
SUP-00000212,AC00518,506.73,2023-01-10T16:47:20,CREDIT,Rangpur,ONLINE,36,Banker,1,62833.63,,0
SUP-00000213,AC00108,852.51,2023-01-10T17:57:48,TRANSFER,Mymensingh,ATM,26,Doctor,1,172117.15,,0
SUP-00000214,AC00414,109.34,2023-01-10T18:24:29,CASH_WITHDRAWAL,Khulna,BRANCH,72,Retired,1,141628.36,2023-01-03T05:14:25,0
SUP-00000215,AC00550,148.49,2023-01-10T19:35:08,CREDIT,Sylhet,BRANCH,65,Teacher,1,46504.99,,0
SUP-00000216,AC00175,187.34,2023-01-10T22:40:37,TRANSFER,Dhaka,BRANCH,44,Banker,1,95465.19,,0
SUP-00000217,AC00189,2249.72,2023-01-10T23:08:28,DEBIT,Dhaka,ATM,32,Doctor,1,145632.81,2023-01-03T20:25:36,0
SUP-00000218,AC00234,586.61,2023-01-10T23:25:10,TRANSFER,Mymensingh,ONLINE,27,Student,2,38977.26,,0
SUP-00000219,AC00188,254.4,2023-01-11T00:04:07,TRANSFER,Rangpur,MOBILE,32,Business Owner,1,88662.9,,0
SUP-00000220,AC00421,166.0,2023-01-11T01:35:39,DEBIT,Rajshahi,ONLINE,56,Government Employee,1,158074.22,2023-01-09T19:03:03,0
SUP-00000221,AC00396,1360.67,2023-01-11T03:20:55,CASH_WITHDRAWAL,Khulna,MOBILE,57,Doctor,5,141070.14,2023-01-03T11:03:05,0
SUP-00000222,AC00160,498.88,2023-01-11T03:59:36,CASH_WITHDRAWAL,Rangpur,BRANCH,24,Student,3,58451.7,2023-01-05T11:14:35,0
SUP-00000223,AC00084,277.01,2023-01-11T05:24:26,DEBIT,Rangpur,ATM,55,Banker,3,137111.12,,0
SUP-00000224,AC00488,1170.38,2023-01-11T06:32:16,CREDIT,Dhaka,BRANCH,31,Engineer,1,110596.39,,0
SUP-00000225,AC00595,221.2,2023-01-11T07:28:06,DEBIT,Khulna,ATM,25,Government Employee,2,176159.69,2023-01-03T10:31:34,0
SUP-00000226,AC00240,1751.71,2023-01-11T08:18:28,TRANSFER,Rajshahi,MOBILE,52,Doctor,1,8861.24,,0
SUP-00000227,AC00467,514.69,2023-01-11T08:54:03,CREDIT,Chattogram,MOBILE,36,Business Owner,1,115398.96,,0
SUP-00000228,AC00492,225.92,2023-01-11T08:56:11,TRANSFER,Mymensingh,BRANCH,71,Retired,1,57522.88,2023-01-07T10:48:15,0
SUP-00000229,AC00321,168.62,2023-01-11T09:32:02,TRANSFER,Dhaka,MOBILE,48,Doctor,1,137941.24,,0
SUP-00000230,AC00020,432.66,2023-01-11T09:33:10,TRANSFER,Rajshahi,ATM,43,Teacher,3,79103.63,,0
SUP-00000231,AC00067,227.23,2023-01-11T10:05:20,CREDIT,Dhaka,ATM,50,Banker,1,158362.47,,0
SUP-00000232,AC00591,114.44,2023-01-11T10:48:20,TRANSFER,Rangpur,ATM,50,Doctor,2,160876.82,,0
SUP-00000233,AC00239,73.8,2023-01-11T12:30:30,DEBIT,Barishal,ONLINE,47,Doctor,1,124108.9,,0
SUP-00000234,AC00376,89.48,2023-01-11T16:26:37,DEBIT,Sylhet,ONLINE,54,Doctor,1,152487.94,2023-01-04T09:03:30,0
SUP-00000235,AC00018,201.45,2023-01-11T16:33:03,TRANSFER,Rajshahi,MOBILE,48,Business Owner,1,176350.07,,0
SUP-00000236,AC00301,182.29,2023-01-11T16:58:22,DEBIT,Chattogram,BRANCH,60,Retired,1,17885.67,,0
SUP-00000237,AC00319,129.82,2023-01-11T18:20:19,CASH_WITHDRAWAL,Rangpur,POS,64,Engineer,1,90177.74,,0
SUP-00000238,AC00411,1257.25,2023-01-11T18:48:22,DEBIT,Chattogram,POS,26,Student,1,81143.74,,0
SUP-00000239,AC00588,443.58,2023-01-11T19:22:32,DEBIT,Rajshahi,MOBILE,33,Doctor,2,97786.59,2023-01-05T10:59:56,0
SUP-00000240,AC00261,840.98,2023-01-11T20:35:59,CASH_WITHDRAWAL,Dhaka,ONLINE,26,Student,1,102844.22,,0
SUP-00000241,AC00236,101.6,2023-01-11T20:39:36,DEBIT,Chattogram,MOBILE,66,Business Owner,2,82809.72,,0
SUP-00000242,AC00349,622.48,2023-01-12T02:48:13,TRANSFER,Sylhet,BRANCH,34,Teacher,1,74818.62,,0
SUP-00000243,AC00006,210.26,2023-01-12T04:53:38,DEBIT,Mymensingh,MOBILE,61,Retired,2,147094.05,,0
SUP-00000244,AC00411,793.28,2023-01-12T06:39:29,CASH_WITHDRAWAL,Chattogram,POS,26,Student,2,80350.46,2023-01-11T18:48:22,0
SUP-00000245,AC00183,1002.34,2023-01-12T07:47:06,DEBIT,Chattogram,POS,47,Government Employee,1,98200.51,,0
SUP-00000246,AC00445,366.11,2023-01-12T08:20:55,DEBIT,Chattogram,ATM,63,Teacher,2,128602.79,,0
SUP-00000247,AC00599,184.55,2023-01-12T08:22:18,TRANSFER,Sylhet,BRANCH,60,Doctor,2,45614.03,,0
SUP-00000248,AC00063,2022.08,2023-01-12T09:17:32,DEBIT,Singapore,MOBILE,65,Retired,6,120022.23,,0
SUP-00000249,AC00255,119.76,2023-01-12T10:17:22,CASH_WITHDRAWAL,Barishal,BRANCH,18,Student,1,104409.75,,0
SUP-00000250,AC00337,46.45,2023-01-12T11:53:06,TRANSFER,Sylhet,BRANCH,20,Student,1,44928.06,,0
SUP-00000251,AC00566,69.28,2023-01-12T13:11:06,TRANSFER,Rajshahi,ONLINE,28,Government Employee,1,94833.73,,0
SUP-00000252,AC00033,1501.02,2023-01-12T13:34:08,TRANSFER,Mymensingh,MOBILE,63,Retired,6,77640.62,,0
SUP-00000253,AC00593,307.83,2023-01-12T17:26:50,DEBIT,Rajshahi,BRANCH,65,Retired,1,127243.98,,0
SUP-00000254,AC00585,106.74,2023-01-12T20:13:42,TRANSFER,Sylhet,ATM,29,Banker,1,22297.59,,0
SUP-00000255,AC00513,339.52,2023-01-12T20:16:10,DEBIT,Chattogram,ONLINE,38,Banker,1,49557.05,2023-01-05T02:58:07,0
SUP-00000256,AC00598,459.5,2023-01-12T21:57:54,TRANSFER,Khulna,POS,53,Government Employee,2,29789.88,,0
SUP-00000257,AC00496,562.7,2023-01-12T22:22:40,DEBIT,Sylhet,BRANCH,61,Engineer,1,161310.23,,0
SUP-00000258,AC00508,1783.75,2023-01-13T00:42:46,DEBIT,Rajshahi,MOBILE,25,Teacher,1,139467.12,,1
SUP-00000259,AC00152,235.38,2023-01-13T01:00:50,DEBIT,Sylhet,ONLINE,52,Government Employee,2,91363.31,,0
SUP-00000260,AC00323,209.06,2023-01-13T02:06:39,DEBIT,Dhaka,ONLINE,25,Student,2,62092.15,,0
SUP-00000261,AC00237,927.17,2023-01-13T02:07:07,TRANSFER,Mymensingh,ATM,36,Engineer,1,111743.36,2023-01-06T13:16:34,0
SUP-00000262,AC00331,240.66,2023-01-13T02:56:41,TRANSFER,Chattogram,BRANCH,28,Student,1,88035.38,,0
SUP-00000263,AC00484,74.38,2023-01-13T03:26:43,TRANSFER,Sylhet,MOBILE,28,Government Employee,1,23416.68,2023-01-09T12:36:11,0
SUP-00000264,AC00296,126.83,2023-01-13T06:36:07,TRANSFER,Dhaka,ONLINE,23,Student,1,31494.43,,0
SUP-00000265,AC00118,142.14,2023-01-13T07:03:45,CASH_WITHDRAWAL,Chattogram,MOBILE,65,Business Owner,1,35634.07,2023-01-10T04:37:38,0
SUP-00000266,AC00473,170.68,2023-01-13T08:16:59,CREDIT,Chattogram,MOBILE,79,Retired,1,10150.73,,0
SUP-00000267,AC00581,1329.33,2023-01-13T08:21:53,DEBIT,Mymensingh,ATM,31,Business Owner,1,126806.54,,0
SUP-00000268,AC00226,124.6,2023-01-13T13:35:17,CREDIT,Chattogram,BRANCH,74,Retired,2,107757.86,2023-01-02T23:07:32,0
SUP-00000269,AC00136,217.36,2023-01-13T13:57:42,CREDIT,Rangpur,MOBILE,57,Engineer,3,118182.05,,0
SUP-00000270,AC00031,77.17,2023-01-13T14:56:31,CREDIT,Dhaka,MOBILE,45,Banker,2,69991.7,,0
SUP-00000271,AC00413,68.9,2023-01-13T15:54:48,DEBIT,Dhaka,POS,27,Student,2,22726.41,2023-01-04T11:57:03,0
SUP-00000272,AC00211,945.13,2023-01-13T16:27:05,CREDIT,Sylhet,POS,18,Student,2,31373.8,,0
SUP-00000273,AC00566,98.69,2023-01-13T17:42:49,TRANSFER,Rajshahi,ONLINE,28,Government Employee,1,94735.04,2023-01-12T13:11:06,0
SUP-00000274,AC00026,1230.56,2023-01-13T19:44:42,DEBIT,Khulna,POS,44,Business Owner,1,134936.42,,0
SUP-00000275,AC00550,130.78,2023-01-13T20:40:22,TRANSFER,Sylhet,BRANCH,65,Teacher,1,46374.21,2023-01-10T19:35:08,0
SUP-00000276,AC00378,429.22,2023-01-13T20:59:24,TRANSFER,Mymensingh,POS,47,Government Employee,2,34238.22,,0
SUP-00000277,AC00322,208.16,2023-01-13T20:59:31,TRANSFER,Rajshahi,BRANCH,59,Retired,1,116833.96,2023-01-06T03:11:36,0
SUP-00000278,AC00499,499.37,2023-01-14T02:51:45,CASH_WITHDRAWAL,Sylhet,MOBILE,79,Retired,1,152753.57,2023-01-05T20:10:33,0
SUP-00000279,AC00220,163.58,2023-01-14T03:02:16,TRANSFER,Rangpur,BRANCH,65,Government Employee,1,169623.78,,0
SUP-00000280,AC00410,2614.98,2023-01-14T04:02:54,CASH_WITHDRAWAL,Dubai,MOBILE,77,Retired,5,170453.02,,1
SUP-00000281,AC00120,230.13,2023-01-14T04:47:52,DEBIT,Mymensingh,BRANCH,55,Engineer,1,143990.29,2023-01-05T21:59:38,0
SUP-00000282,AC00320,278.55,2023-01-14T05:47:35,DEBIT,Rajshahi,ATM,55,Banker,2,80271.35,,0
SUP-00000283,AC00213,184.16,2023-01-14T07:52:15,CREDIT,Barishal,ONLINE,39,Business Owner,1,90445.34,,0
SUP-00000284,AC00352,286.97,2023-01-14T08:07:30,DEBIT,Rajshahi,BRANCH,41,Teacher,1,110338.79,,0
SUP-00000285,AC00535,665.49,2023-01-14T11:49:49,CREDIT,Rangpur,BRANCH,42,Business Owner,2,134826.11,,0
SUP-00000286,AC00246,84.02,2023-01-14T12:45:43,CREDIT,Rangpur,ONLINE,77,Retired,1,138904.87,2023-01-03T22:42:42,0
SUP-00000287,AC00085,123.65,2023-01-14T12:49:21,TRANSFER,Khulna,ONLINE,40,Business Owner,2,11032.54,2023-01-01T07:50:06,0
SUP-00000288,AC00099,1103.27,2023-01-14T13:29:25,TRANSFER,Chattogram,ONLINE,29,Doctor,1,177351.65,,0
SUP-00000289,AC00495,324.23,2023-01-14T14:21:12,TRANSFER,Mymensingh,BRANCH,64,Government Employee,2,79156.49,,0
SUP-00000290,AC00177,86.69,2023-01-14T14:27:13,CASH_WITHDRAWAL,Sylhet,MOBILE,41,Teacher,1,53039.63,,0
SUP-00000291,AC00087,186.19,2023-01-14T15:54:35,TRANSFER,Sylhet,MOBILE,52,Business Owner,1,36657.61,,0
SUP-00000292,AC00045,316.36,2023-01-14T15:57:48,CASH_WITHDRAWAL,Rajshahi,BRANCH,43,Engineer,2,140919.84,,0
SUP-00000293,AC00554,169.76,2023-01-14T19:09:24,TRANSFER,Mymensingh,MOBILE,19,Student,1,175551.3,,0
SUP-00000294,AC00081,186.74,2023-01-14T19:49:05,TRANSFER,Dhaka,ATM,30,Business Owner,1,123400.3,,0
SUP-00000295,AC00279,44.79,2023-01-14T19:50:39,DEBIT,Rajshahi,BRANCH,24,Student,1,177701.65,,0
SUP-00000296,AC00038,195.75,2023-01-14T20:01:37,TRANSFER,Sylhet,MOBILE,22,Student,1,126928.27,2023-01-06T02:12:51,0
SUP-00000297,AC00591,108.09,2023-01-14T20:04:05,TRANSFER,Rangpur,ATM,50,Doctor,1,160768.73,2023-01-11T10:48:20,0
SUP-00000298,AC00193,53.4,2023-01-14T20:15:10,CASH_WITHDRAWAL,Barishal,ATM,64,Government Employee,1,86939.56,2023-01-05T10:52:54,0
SUP-00000299,AC00412,623.09,2023-01-14T21:03:21,TRANSFER,Dhaka,MOBILE,34,Government Employee,2,162682.34,2023-01-10T02:23:14,0
SUP-00000300,AC00232,1451.68,2023-01-14T21:31:25,TRANSFER,Barishal,ATM,46,Teacher,1,176713.0,,0
SUP-00000301,AC00573,44.05,2023-01-14T23:19:08,TRANSFER,Mymensingh,ATM,48,Engineer,2,112663.12,,0
SUP-00000302,AC00348,288.61,2023-01-15T00:52:44,CREDIT,Rajshahi,POS,35,Doctor,1,41133.73,,0
SUP-00000303,AC00271,352.27,2023-01-15T02:09:21,CREDIT,Khulna,POS,61,Banker,1,23377.02,2023-01-04T13:47:27,0
SUP-00000304,AC00265,1017.59,2023-01-15T05:10:03,TRANSFER,Khulna,MOBILE,56,Government Employee,1,41543.75,,0
SUP-00000305,AC00088,843.24,2023-01-15T07:04:23,DEBIT,Sylhet,ATM,60,Retired,1,28870.44,,0
SUP-00000306,AC00341,306.52,2023-01-15T07:30:35,TRANSFER,Mymensingh,ATM,38,Banker,1,90608.22,,0
SUP-00000307,AC00037,185.94,2023-01-15T08:50:34,DEBIT,Singapore,ONLINE,66,Doctor,1,111295.04,,1
SUP-00000308,AC00302,231.14,2023-01-15T09:13:20,TRANSFER,Sylhet,ATM,67,Banker,1,125337.64,,0
SUP-00000309,AC00565,355.36,2023-01-15T09:14:17,TRANSFER,Rajshahi,ATM,63,Engineer,1,42588.15,,0
SUP-00000310,AC00336,501.53,2023-01-15T11:10:19,TRANSFER,Rajshahi,ATM,42,Engineer,1,156030.91,2023-01-02T22:27:50,0
SUP-00000311,AC00095,190.84,2023-01-15T12:13:41,CREDIT,Mymensingh,ATM,73,Retired,1,26656.32,,0
SUP-00000312,AC00279,25.75,2023-01-15T12:34:32,CREDIT,Rajshahi,BRANCH,24,Student,1,177727.4,2023-01-14T19:50:39,0
SUP-00000313,AC00492,162.03,2023-01-15T13:21:58,TRANSFER,Dhaka,BRANCH,71,Retired,2,57360.85,2023-01-11T08:56:11,1
SUP-00000314,AC00283,111.32,2023-01-15T16:34:06,TRANSFER,Mymensingh,ATM,33,Government Employee,1,13036.9,2023-01-04T01:40:32,0
SUP-00000315,AC00382,385.33,2023-01-15T17:05:03,DEBIT,Rangpur,ONLINE,66,Retired,3,110911.09,,0
SUP-00000316,AC00317,246.66,2023-01-15T17:14:17,DEBIT,Sylhet,ONLINE,54,Business Owner,4,110090.42,,1
SUP-00000317,AC00111,223.77,2023-01-15T23:02:27,TRANSFER,Chattogram,ONLINE,51,Doctor,1,118611.86,2023-01-01T00:10:27,0
SUP-00000318,AC00258,1622.27,2023-01-15T23:55:41,TRANSFER,Mymensingh,POS,61,Engineer,1,81296.82,2023-01-05T14:26:35,0
SUP-00000319,AC00150,58.76,2023-01-16T00:10:34,DEBIT,Dhaka,ONLINE,19,Student,1,134428.0,,0
SUP-00000320,AC00397,126.82,2023-01-16T00:50:03,DEBIT,Dhaka,ATM,66,Government Employee,1,66792.08,2023-01-02T11:30:05,0
SUP-00000321,AC00433,94.0,2023-01-16T01:14:21,DEBIT,Rajshahi,ATM,22,Student,1,176034.61,2023-01-04T04:28:31,0
SUP-00000322,AC00424,64.59,2023-01-16T01:19:15,CREDIT,Mymensingh,ATM,30,Doctor,1,48932.62,2023-01-01T04:54:34,0
SUP-00000323,AC00273,209.27,2023-01-16T03:25:18,CREDIT,Rajshahi,MOBILE,46,Doctor,5,30752.79,2023-01-08T18:02:10,1
SUP-00000324,AC00045,264.39,2023-01-16T04:03:31,CREDIT,Rajshahi,BRANCH,43,Engineer,1,141184.23,2023-01-14T15:57:48,0
SUP-00000325,AC00432,1045.66,2023-01-16T05:40:11,DEBIT,Khulna,POS,35,Government Employee,1,148774.87,,0
SUP-00000326,AC00200,376.78,2023-01-16T07:08:40,TRANSFER,Barishal,MOBILE,26,Government Employee,2,69267.28,,0
SUP-00000327,AC00274,84.32,2023-01-16T07:12:36,TRANSFER,Rajshahi,BRANCH,35,Business Owner,1,97323.24,,0
SUP-00000328,AC00073,57.31,2023-01-16T10:51:56,TRANSFER,Rangpur,BRANCH,51,Government Employee,2,112237.56,,0
SUP-00000329,AC00514,860.34,2023-01-16T13:06:09,DEBIT,Dhaka,ONLINE,35,Banker,1,90564.4,,0
SUP-00000330,AC00130,126.33,2023-01-16T14:36:41,TRANSFER,Rajshahi,MOBILE,54,Doctor,1,63999.95,2023-01-08T01:00:31,0
SUP-00000331,AC00455,726.56,2023-01-16T17:36:21,DEBIT,Khulna,ATM,54,Banker,1,120356.0,,0
SUP-00000332,AC00134,577.15,2023-01-16T17:39:46,TRANSFER,Rangpur,ATM,45,Business Owner,1,155994.72,2023-01-01T17:32:08,0
SUP-00000333,AC00482,1299.77,2023-01-16T18:35:37,TRANSFER,Sylhet,ONLINE,24,Government Employee,1,166753.63,,0
SUP-00000334,AC00449,973.4,2023-01-16T18:59:52,TRANSFER,Mymensingh,BRANCH,63,Teacher,1,30533.93,2023-01-08T21:51:13,0
SUP-00000335,AC00169,220.6,2023-01-16T19:13:40,TRANSFER,Sylhet,POS,35,Government Employee,2,32162.85,,0
SUP-00000336,AC00226,440.16,2023-01-16T19:13:53,TRANSFER,Chattogram,ATM,74,Retired,6,107317.7,2023-01-13T13:35:17,1
SUP-00000337,AC00170,73.54,2023-01-16T21:02:12,DEBIT,Barishal,ONLINE,59,Doctor,1,109217.06,2023-01-08T06:52:34,0
SUP-00000338,AC00600,819.65,2023-01-16T22:10:05,TRANSFER,Sylhet,POS,43,Banker,2,176768.59,,0
SUP-00000339,AC00094,94.88,2023-01-16T22:52:51,TRANSFER,Rajshahi,MOBILE,25,Student,2,19993.12,,0
SUP-00000340,AC00571,165.55,2023-01-16T23:22:10,TRANSFER,Rajshahi,ONLINE,36,Business Owner,1,21675.34,2023-01-07T09:59:09,0
SUP-00000341,AC00260,357.69,2023-01-16T23:26:05,DEBIT,Chattogram,BRANCH,57,Doctor,1,167531.93,,0
SUP-00000342,AC00215,109.99,2023-01-17T00:02:46,DEBIT,Barishal,ONLINE,61,Government Employee,1,56742.71,2023-01-03T00:03:22,0
SUP-00000343,AC00519,162.73,2023-01-17T00:11:50,DEBIT,Sylhet,MOBILE,63,Teacher,1,86788.04,,0
SUP-00000344,AC00249,677.2,2023-01-17T00:26:27,TRANSFER,Dhaka,ONLINE,28,Student,1,135306.83,,0
SUP-00000345,AC00298,210.02,2023-01-17T01:21:19,CREDIT,Rajshahi,POS,18,Student,1,169059.21,,0
SUP-00000346,AC00458,167.8,2023-01-17T02:11:25,TRANSFER,Mymensingh,ONLINE,56,Teacher,1,116505.2,,0
SUP-00000347,AC00013,1666.21,2023-01-17T02:12:12,CASH_WITHDRAWAL,Barishal,POS,59,Retired,6,166949.84,2023-01-03T21:42:23,0
SUP-00000348,AC00549,255.01,2023-01-17T02:29:29,CREDIT,Khulna,MOBILE,21,Student,5,176348.59,,1
SUP-00000349,AC00175,66.6,2023-01-17T03:58:47,DEBIT,Dhaka,BRANCH,44,Banker,1,95398.59,2023-01-10T22:40:37,0
SUP-00000350,AC00576,182.39,2023-01-17T04:05:36,DEBIT,Chattogram,BRANCH,39,Doctor,1,36702.06,2023-01-06T00:54:50,0
SUP-00000351,AC00412,212.8,2023-01-17T04:40:59,TRANSFER,Dhaka,MOBILE,34,Government Employee,2,162469.54,2023-01-14T21:03:21,0
SUP-00000352,AC00136,203.07,2023-01-17T07:19:57,TRANSFER,Rangpur,MOBILE,57,Engineer,1,117978.98,2023-01-13T13:57:42,0
SUP-00000353,AC00536,83.09,2023-01-17T07:25:22,TRANSFER,Chattogram,MOBILE,29,Government Employee,1,29559.24,2023-01-07T20:46:38,0
SUP-00000354,AC00359,212.91,2023-01-17T08:42:17,DEBIT,Chattogram,BRANCH,59,Government Employee,1,87336.5,2023-01-07T23:22:05,0
SUP-00000355,AC00075,741.42,2023-01-17T09:00:07,CREDIT,Khulna,POS,77,Retired,1,166577.16,2023-01-06T02:04:45,0
SUP-00000356,AC00467,174.61,2023-01-17T09:46:33,TRANSFER,Chattogram,MOBILE,36,Business Owner,1,115224.35,2023-01-11T08:54:03,0
SUP-00000357,AC00010,215.0,2023-01-17T13:54:14,DEBIT,Dhaka,POS,67,Retired,1,56743.33,2023-01-02T13:05:35,0
SUP-00000358,AC00390,70.76,2023-01-17T15:25:48,TRANSFER,Rangpur,BRANCH,31,Banker,2,100845.39,,0
SUP-00000359,AC00523,185.24,2023-01-17T16:43:23,DEBIT,Dhaka,POS,26,Banker,1,38850.56,2023-01-10T08:54:41,0
SUP-00000360,AC00411,852.68,2023-01-17T17:06:37,TRANSFER,Chattogram,POS,26,Student,1,79497.78,2023-01-12T06:39:29,0
SUP-00000361,AC00110,107.61,2023-01-17T18:04:11,TRANSFER,Rajshahi,POS,22,Student,1,80421.46,,0
SUP-00000362,AC00015,69.78,2023-01-17T18:18:09,TRANSFER,Dhaka,MOBILE,28,Engineer,1,114416.62,2023-01-08T03:34:33,0
SUP-00000363,AC00058,418.04,2023-01-17T19:15:05,CREDIT,Chattogram,ATM,62,Doctor,1,108745.92,,0
SUP-00000364,AC00443,839.48,2023-01-17T19:45:11,CASH_WITHDRAWAL,Rajshahi,MOBILE,69,Retired,1,167689.14,,0
SUP-00000365,AC00176,219.32,2023-01-18T00:42:11,DEBIT,Rajshahi,ONLINE,28,Student,2,81065.61,,0
SUP-00000366,AC00465,110.11,2023-01-18T01:32:22,CREDIT,Barishal,MOBILE,33,Doctor,1,41340.12,,0
SUP-00000367,AC00016,674.91,2023-01-18T02:03:58,TRANSFER,Rangpur,BRANCH,49,Government Employee,1,105150.93,2023-01-01T22:48:05,0
SUP-00000368,AC00438,482.47,2023-01-18T02:53:38,DEBIT,Dhaka,ATM,41,Business Owner,1,144842.05,,0
SUP-00000369,AC00292,242.67,2023-01-18T03:04:22,CREDIT,Chattogram,BRANCH,45,Engineer,1,179538.54,,0
SUP-00000370,AC00454,64.32,2023-01-18T03:33:53,TRANSFER,Mymensingh,BRANCH,68,Retired,1,132404.75,,0
SUP-00000371,AC00196,1077.0,2023-01-18T03:51:12,DEBIT,Sylhet,POS,68,Retired,1,97037.21,2023-01-08T16:11:54,0
SUP-00000372,AC00437,179.7,2023-01-18T04:38:06,TRANSFER,Dhaka,MOBILE,54,Banker,2,113778.39,,0
SUP-00000373,AC00040,141.63,2023-01-18T06:44:04,DEBIT,Rajshahi,ATM,23,Student,1,110570.3,,0
SUP-00000374,AC00199,65.74,2023-01-18T07:43:02,TRANSFER,Rangpur,ATM,35,Engineer,1,87431.05,,0
SUP-00000375,AC00490,447.79,2023-01-18T08:21:44,DEBIT,Khulna,ONLINE,30,Engineer,2,161145.82,,0
SUP-00000376,AC00413,51.99,2023-01-18T09:59:31,TRANSFER,Dhaka,POS,27,Student,1,22674.42,2023-01-13T15:54:48,0
SUP-00000377,AC00203,94.58,2023-01-18T11:42:15,TRANSFER,Dhaka,ATM,46,Business Owner,1,51480.68,,0
SUP-00000378,AC00498,132.57,2023-01-18T15:10:29,DEBIT,Rangpur,ATM,26,Government Employee,1,10628.74,2023-01-07T08:08:59,0
SUP-00000379,AC00405,64.65,2023-01-18T19:26:49,DEBIT,Dhaka,ATM,37,Teacher,2,34739.58,,0
SUP-00000380,AC00021,209.38,2023-01-18T20:06:54,TRANSFER,Chattogram,ONLINE,27,Business Owner,1,112683.86,,0
SUP-00000381,AC00323,190.65,2023-01-18T20:38:22,DEBIT,Dhaka,ONLINE,25,Student,1,61901.5,2023-01-13T02:06:39,0
SUP-00000382,AC00511,1012.88,2023-01-18T22:02:33,TRANSFER,Barishal,ONLINE,65,Banker,1,37918.99,,0
SUP-00000383,AC00052,249.21,2023-01-18T22:26:25,TRANSFER,Sylhet,POS,67,Engineer,1,98198.95,2023-01-06T12:50:54,0
SUP-00000384,AC00157,452.28,2023-01-19T02:32:23,TRANSFER,Sylhet,ONLINE,78,Retired,1,163054.15,,0
SUP-00000385,AC00032,147.16,2023-01-19T02:51:15,TRANSFER,Mymensingh,ONLINE,52,Banker,3,171984.84,2023-01-01T09:48:03,0
SUP-00000386,AC00316,278.0,2023-01-19T09:31:26,CREDIT,Chattogram,POS,41,Business Owner,1,34806.67,2023-01-08T23:31:33,0
SUP-00000387,AC00521,157.81,2023-01-19T09:57:54,TRANSFER,Rangpur,ATM,26,Engineer,1,152313.93,,0
SUP-00000388,AC00540,222.85,2023-01-19T10:46:56,CASH_WITHDRAWAL,Khulna,ATM,61,Teacher,1,126964.25,,0
SUP-00000389,AC00291,154.66,2023-01-19T12:23:33,TRANSFER,Dhaka,ATM,25,Student,1,54904.33,2023-01-06T21:37:01,0
SUP-00000390,AC00262,529.91,2023-01-19T12:51:42,CREDIT,Rajshahi,ONLINE,46,Teacher,1,93663.42,,1
SUP-00000391,AC00164,1651.7,2023-01-19T14:47:31,CREDIT,Sylhet,ONLINE,18,Student,2,90673.53,,0
SUP-00000392,AC00427,698.25,2023-01-19T16:16:48,DEBIT,Mymensingh,ONLINE,61,Banker,1,43740.45,,0
SUP-00000393,AC00599,107.09,2023-01-19T16:24:54,CREDIT,Sylhet,BRANCH,60,Doctor,2,45721.12,2023-01-12T08:22:18,0
SUP-00000394,AC00378,164.25,2023-01-19T18:50:52,TRANSFER,Mymensingh,POS,47,Government Employee,1,34073.97,2023-01-13T20:59:24,0
SUP-00000395,AC00394,337.16,2023-01-19T19:05:40,DEBIT,Rajshahi,ATM,64,Engineer,1,14159.15,2023-01-05T14:53:17,0
SUP-00000396,AC00034,384.06,2023-01-19T21:33:43,CASH_WITHDRAWAL,Chattogram,ATM,43,Business Owner,1,142224.67,,0
SUP-00000397,AC00029,156.89,2023-01-19T22:35:49,CASH_WITHDRAWAL,Chattogram,ATM,63,Teacher,2,20625.12,,0
SUP-00000398,AC00389,554.63,2023-01-19T22:37:27,CREDIT,Rajshahi,POS,54,Doctor,2,156625.89,2023-01-08T13:05:53,0
SUP-00000399,AC00089,369.01,2023-01-19T22:44:56,CREDIT,Khulna,BRANCH,58,Government Employee,1,51967.81,,0
SUP-00000400,AC00400,211.1,2023-01-19T23:46:47,CREDIT,Khulna,POS,33,Banker,1,32852.7,,0
SUP-00000401,AC00569,1249.88,2023-01-20T00:00:26,DEBIT,Rajshahi,POS,45,Engineer,1,94834.53,2023-01-01T14:50:20,0
SUP-00000402,AC00478,106.65,2023-01-20T00:19:07,CREDIT,Dhaka,ATM,32,Banker,1,118602.17,,0
